author,rank,title,abstract_url,paper_url,institution
Anran Wang,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.pdf,
Jianfei Cai,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.pdf,
Jiwen Lu,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.pdf,
Tat-Jen Cham,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_MMSS_Multi-Modal_Sharable_ICCV_2015_paper.pdf,
Spyros Gidaris,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Gidaris_Object_Detection_via_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Gidaris_Object_Detection_via_ICCV_2015_paper.pdf,
Nikos Komodakis,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Gidaris_Object_Detection_via_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Gidaris_Object_Detection_via_ICCV_2015_paper.pdf,
Marcel Simon,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Simon_Neural_Activation_Constellations_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Simon_Neural_Activation_Constellations_ICCV_2015_paper.pdf,
Erik Rodner,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Simon_Neural_Activation_Constellations_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Simon_Neural_Activation_Constellations_ICCV_2015_paper.pdf,
David Novotny,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Novotny_Cascaded_Sparse_Spatial_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Novotny_Cascaded_Sparse_Spatial_ICCV_2015_paper.pdf,
Jiri Matas,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Novotny_Cascaded_Sparse_Spatial_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Novotny_Cascaded_Sparse_Spatial_ICCV_2015_paper.pdf,
Nan Ding,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.pdf,
Jia Deng,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.pdf,
Kevin P. Murphy,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.pdf,
Hartmut Neven,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Ding_Probabilistic_Label_Relation_ICCV_2015_paper.pdf,
Hyo Jin Kim,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Kim_Predicting_Good_Features_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Kim_Predicting_Good_Features_ICCV_2015_paper.pdf,
Enrique Dunn,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Kim_Predicting_Good_Features_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Kim_Predicting_Good_Features_ICCV_2015_paper.pdf,
Jan-Michael Frahm,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Kim_Predicting_Good_Features_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Kim_Predicting_Good_Features_ICCV_2015_paper.pdf,
Guo-Sen Xie,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.pdf,
Xu-Yao Zhang,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.pdf,
Xiangbo Shu,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.pdf,
Shuicheng Yan,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.pdf,
Cheng-Lin Liu,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Xie_Task-Driven_Feature_Pooling_ICCV_2015_paper.pdf,
Sarah Taghavi Namin,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Namin_Cutting_Edge_Soft_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Namin_Cutting_Edge_Soft_ICCV_2015_paper.pdf,
Mohammad Najafi,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Namin_Cutting_Edge_Soft_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Namin_Cutting_Edge_Soft_ICCV_2015_paper.pdf,
Mathieu Salzmann,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Namin_Cutting_Edge_Soft_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Namin_Cutting_Edge_Soft_ICCV_2015_paper.pdf,
Lars Petersson,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Namin_Cutting_Edge_Soft_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Namin_Cutting_Edge_Soft_ICCV_2015_paper.pdf,
Alex Wong,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wong_One_Shot_Learning_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wong_One_Shot_Learning_ICCV_2015_paper.pdf,
Alan L. Yuille,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wong_One_Shot_Learning_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wong_One_Shot_Learning_ICCV_2015_paper.pdf,
Michal Busta,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Busta_FASText_Efficient_Unconstrained_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Busta_FASText_Efficient_Unconstrained_ICCV_2015_paper.pdf,
Lukas Neumann,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Busta_FASText_Efficient_Unconstrained_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Busta_FASText_Efficient_Unconstrained_ICCV_2015_paper.pdf,
Jiri Matas,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Busta_FASText_Efficient_Unconstrained_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Busta_FASText_Efficient_Unconstrained_ICCV_2015_paper.pdf,
Songfan Yang,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Yang_Multi-Scale_Recognition_With_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Yang_Multi-Scale_Recognition_With_ICCV_2015_paper.pdf,
Deva Ramanan,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Yang_Multi-Scale_Recognition_With_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Yang_Multi-Scale_Recognition_With_ICCV_2015_paper.pdf,
Xinggang Wang,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.pdf,
Zhuotun Zhu,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.pdf,
Cong Yao,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.pdf,
Xiang Bai,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wang_Relaxed_Multiple-Instance_SVM_ICCV_2015_paper.pdf,
Austin Meyers,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Nick Johnston,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Vivek Rathod,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Anoop Korattikara,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Alex Gorban,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Nathan Silberman,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Sergio Guadarrama,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
George Papandreou,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Jonathan Huang,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Kevin P. Murphy,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Meyers_Im2Calories_Towards_an_ICCV_2015_paper.pdf,
Albert Gordo,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.pdf,
Jon Almazan,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.pdf,
Naila Murray,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.pdf,
Florent Perronin,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Gordo_LEWIS_Latent_Embeddings_ICCV_2015_paper.pdf,
Borislav Antic,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Antic_Per-Sample_Kernel_Adaptation_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Antic_Per-Sample_Kernel_Adaptation_ICCV_2015_paper.pdf,
Bjorn Ommer,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Antic_Per-Sample_Kernel_Adaptation_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Antic_Per-Sample_Kernel_Adaptation_ICCV_2015_paper.pdf,
Wei Feng,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.pdf,
Fei-Peng Tian,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.pdf,
Qian Zhang,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.pdf,
Nan Zhang,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.pdf,
Liang Wan,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.pdf,
Jizhou Sun,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Feng_Fine-Grained_Change_Detection_ICCV_2015_paper.pdf,
Artem Babenko,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.pdf,
Victor Lempitsky,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.pdf,
Xingchao Peng,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Peng_Learning_Deep_Object_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Peng_Learning_Deep_Object_ICCV_2015_paper.pdf,
Baochen Sun,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Peng_Learning_Deep_Object_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Peng_Learning_Deep_Object_ICCV_2015_paper.pdf,
Karim Ali,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Peng_Learning_Deep_Object_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Peng_Learning_Deep_Object_ICCV_2015_paper.pdf,
Kate Saenko,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Peng_Learning_Deep_Object_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Peng_Learning_Deep_Object_ICCV_2015_paper.pdf,
Ruobing Wu,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.pdf,
Baoyuan Wang,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.pdf,
Wenping Wang,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.pdf,
Yizhou Yu,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Wu_Harvesting_Discriminative_Meta_ICCV_2015_paper.pdf,
Gaurav Sharma,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Sharma_Scalable_Nonlinear_Embeddings_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Sharma_Scalable_Nonlinear_Embeddings_ICCV_2015_paper.pdf,
Bernt Schiele,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Sharma_Scalable_Nonlinear_Embeddings_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Sharma_Scalable_Nonlinear_Embeddings_ICCV_2015_paper.pdf,
Jorge Garcia,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.pdf,
Niki Martinel,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.pdf,
Christian Micheloni,2,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.pdf,
Alfredo Gardel,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Garcia_Person_Re-Identification_Ranking_ICCV_2015_paper.pdf,
Nima Sedaghat,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Sedaghat_Unsupervised_Generation_of_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Sedaghat_Unsupervised_Generation_of_ICCV_2015_paper.pdf,
Thomas Brox,3,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Sedaghat_Unsupervised_Generation_of_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Sedaghat_Unsupervised_Generation_of_ICCV_2015_paper.pdf,
Satoshi Ikehata,1,,http://www.cv-foundation.org/openaccess/content_iccv_2015/html/Ikehata_Structured_Indoor_Modeling_ICCV_2015_paper.html,http://www.cv-foundation.org/openaccess/content_iccv_2015/papers/Ikehata_Structured_Indoor_Modeling_ICCV_2015_paper.pdf,
